size,horizon,delta,algorithm,trial,objective,risk,time_s,n,iterations,complete,constrained_pomdp_commit,raostar_commit
5,3,0.3,DARP-HILP,24,8.155624999999999,0.144375,0.04368540598079562,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,3,0.3,RAO*,24,8.241031249999999,0.18432793332202302,0.03063376701902598,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,3,0.3,DARP-HILP,25,8.155624999999999,0.144375,0.042144258972257376,172,9,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,3,0.3,RAO*,25,8.241031249999999,0.18432793332202302,0.02967048902064562,175,15,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,1,9.679810263671875,0.09923649803466798,0.24310828105080873,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,1,10.775187066467288,0.06560473067238873,0.5360822710208595,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,2,9.679810263671875,0.09923649803466798,0.2399525820510462,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,2,10.775187066467288,0.06560473067238873,0.49469542503356934,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,3,9.679810263671875,0.09923649803466798,0.2556233729701489,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,3,10.775187066467288,0.06560473067238873,0.5206645210273564,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,4,9.679810263671875,0.09923649803466798,0.2529388259863481,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,4,10.775187066467288,0.06560473067238873,0.5048832659376785,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,5,9.679810263671875,0.09923649803466798,0.26357004803139716,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,5,10.775187066467288,0.06560473067238873,0.45457691396586597,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,6,9.679810263671875,0.09923649803466798,0.26528960396535695,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,6,10.775187066467288,0.06560473067238873,0.5973061110125855,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,7,9.679810263671875,0.09923649803466798,0.2996216209139675,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,7,10.775187066467288,0.06560473067238873,0.5127675920957699,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,8,9.679810263671875,0.09923649803466798,0.2855560750467703,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,8,10.775187066467288,0.06560473067238873,0.539625626988709,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,9,9.679810263671875,0.09923649803466798,0.28242817602586,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,9,10.775187066467288,0.06560473067238873,0.49186458403710276,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,10,9.679810263671875,0.09923649803466798,0.25415626901667565,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,10,10.775187066467288,0.06560473067238873,0.4817069210112095,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,11,9.679810263671875,0.09923649803466798,0.24620009202044457,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,11,10.775187066467288,0.06560473067238873,0.4674606809858233,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,12,9.679810263671875,0.09923649803466798,0.2666172339813784,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,12,10.775187066467288,0.06560473067238873,0.4950802599778399,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,13,9.679810263671875,0.09923649803466798,0.24879790493287146,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,13,10.775187066467288,0.06560473067238873,0.4708153479732573,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,14,9.679810263671875,0.09923649803466798,0.25584470108151436,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,14,10.775187066467288,0.06560473067238873,0.4766271719709039,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,15,9.679810263671875,0.09923649803466798,0.24733955401461571,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,15,10.775187066467288,0.06560473067238873,0.4905698139918968,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,16,9.679810263671875,0.09923649803466798,0.255438597057946,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,16,10.775187066467288,0.06560473067238873,0.5017074249917641,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,17,9.679810263671875,0.09923649803466798,0.3122798699187115,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,17,10.775187066467288,0.06560473067238873,0.5128655170556158,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,18,9.679810263671875,0.09923649803466798,0.2616787339793518,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,18,10.775187066467288,0.06560473067238873,0.5208596959710121,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,19,9.679810263671875,0.09923649803466798,0.24606885900720954,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,19,10.775187066467288,0.06560473067238873,0.48369803198147565,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,20,9.679810263671875,0.09923649803466798,0.24704515503253788,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,20,10.775187066467288,0.06560473067238873,0.5170855609467253,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,21,9.679810263671875,0.09923649803466798,0.22942075598984957,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,21,10.775187066467288,0.06560473067238873,0.46075584599748254,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,22,9.679810263671875,0.09923649803466798,0.23310888197738677,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,22,10.775187066467288,0.06560473067238873,0.4906739960424602,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,23,9.679810263671875,0.09923649803466798,0.2383527409983799,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,23,10.775187066467288,0.06560473067238873,0.5028896370204166,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,24,9.679810263671875,0.09923649803466798,0.261046375031583,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,24,10.775187066467288,0.06560473067238873,0.4547772330697626,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,DARP-HILP,25,9.679810263671875,0.09923649803466798,0.2644682819955051,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.1,RAO*,25,10.775187066467288,0.06560473067238873,0.46381166600622237,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,1,8.241031249999999,0.15480147923583987,0.11828006408177316,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,1,8.330533203125,0.1873195386398268,0.22509356099180877,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,2,8.241031249999999,0.15480147923583987,0.16913528693839908,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,2,8.330533203125,0.1873195386398268,0.20785828004591167,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,3,8.241031249999999,0.15480147923583987,0.1379578070482239,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,3,8.330533203125,0.1873195386398268,0.21623418806120753,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,4,8.241031249999999,0.15480147923583987,0.13841931894421577,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,4,8.330533203125,0.1873195386398268,0.1873539419611916,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,5,8.241031249999999,0.15480147923583987,0.12316352198831737,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,5,8.330533203125,0.1873195386398268,0.19155918003525585,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,6,8.241031249999999,0.15480147923583987,0.12413530703634024,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,6,8.330533203125,0.1873195386398268,0.2042704130290076,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,7,8.241031249999999,0.15480147923583987,0.12515578710008413,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,7,8.330533203125,0.1873195386398268,0.20698474196251482,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,8,8.241031249999999,0.15480147923583987,0.15261954604648054,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,8,8.330533203125,0.1873195386398268,0.19902823597658426,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,9,8.241031249999999,0.15480147923583987,0.11979031993541867,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,9,8.330533203125,0.1873195386398268,0.21165409905370325,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,10,8.241031249999999,0.15480147923583987,0.12322820303961635,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,10,8.330533203125,0.1873195386398268,0.19676322594750673,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,11,8.241031249999999,0.15480147923583987,0.121260353946127,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,11,8.330533203125,0.1873195386398268,0.21416574099566787,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,12,8.241031249999999,0.15480147923583987,0.1530447219265625,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,12,8.330533203125,0.1873195386398268,0.20759820099920034,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,13,8.241031249999999,0.15480147923583987,0.14748384291306138,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,13,8.330533203125,0.1873195386398268,0.209234747919254,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,14,8.241031249999999,0.15480147923583987,0.12127503391820937,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,14,8.330533203125,0.1873195386398268,0.20313202403485775,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,15,8.241031249999999,0.15480147923583987,0.16171691205818206,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,15,8.330533203125,0.1873195386398268,0.2198178709950298,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,16,8.241031249999999,0.15480147923583987,0.12896529294084758,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,16,8.330533203125,0.1873195386398268,0.19482686195988208,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,17,8.241031249999999,0.15480147923583987,0.13749010197352618,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,17,8.330533203125,0.1873195386398268,0.2786257539410144,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,18,8.241031249999999,0.15480147923583987,0.13481566798873246,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,18,8.330533203125,0.1873195386398268,0.17977216304279864,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,19,8.241031249999999,0.15480147923583987,0.11447234998922795,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,19,8.330533203125,0.1873195386398268,0.19534270593430847,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,20,8.241031249999999,0.15480147923583987,0.14632424898445606,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,20,8.330533203125,0.1873195386398268,0.1806515509961173,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,21,8.241031249999999,0.15480147923583987,0.11458629195112735,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,21,8.330533203125,0.1873195386398268,0.1954638829920441,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,22,8.241031249999999,0.15480147923583987,0.14484879397787154,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,22,8.330533203125,0.1873195386398268,0.1845822889590636,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,23,8.241031249999999,0.15480147923583987,0.12004862201865762,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,23,8.330533203125,0.1873195386398268,0.18274293292779475,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,24,8.241031249999999,0.15480147923583987,0.11603110702708364,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,24,8.330533203125,0.1873195386398268,0.1879297069972381,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,DARP-HILP,25,8.241031249999999,0.15480147923583987,0.12282470404170454,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.2,RAO*,25,8.330533203125,0.1873195386398268,0.1905230430420488,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,1,8.241031249999999,0.15480147923583987,0.24223922297824174,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,RAO*,1,8.330533203125,0.1873195386398268,0.28656445699743927,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,2,8.241031249999999,0.15480147923583987,0.21817705396097153,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,RAO*,2,8.330533203125,0.1873195386398268,0.23008263600058854,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,3,8.241031249999999,0.15480147923583987,0.1953941589454189,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,RAO*,3,8.330533203125,0.1873195386398268,0.24520199792459607,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,4,8.241031249999999,0.15480147923583987,0.23043921997305006,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,RAO*,4,8.330533203125,0.1873195386398268,0.24981640896294266,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,5,8.241031249999999,0.15480147923583987,0.19720010296441615,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,RAO*,5,8.330533203125,0.1873195386398268,0.21834767400287092,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,6,8.241031249999999,0.15480147923583987,0.18750658305361867,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,RAO*,6,8.330533203125,0.1873195386398268,0.22089426906313747,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,7,8.241031249999999,0.15480147923583987,0.21985279594082385,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,RAO*,7,8.330533203125,0.1873195386398268,0.2514318999601528,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,8,8.241031249999999,0.15480147923583987,0.18762992008123547,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,RAO*,8,8.330533203125,0.1873195386398268,0.22551165509503335,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,9,8.241031249999999,0.15480147923583987,0.2067059490364045,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,RAO*,9,8.330533203125,0.1873195386398268,0.2369600129313767,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,4,0.3,DARP-HILP,10,8.241031249999999,0.15480147923583987,0.22241860209032893,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
